region,date,weighted_avg_daily_temp,weighted_avg_daily_hum,weighted_max_daily_temp,weighted_min_daily_temp,weighted_max_daily_hum,weighted_min_daily_hum
Region_3,2021-11-28,1.9285714285714286,87.0,4.085714285714286,-0.17142857142857146,94.97142857142856,76.11428571428571
Region_3,2021-12-05,3.7714285714285714,79.08571428571429,6.828571428571429,0.9142857142857143,94.48571428571428,63.728571428571435
Region_3,2021-12-12,2.757142857142857,85.18571428571428,4.928571428571429,0.05714285714285713,96.32857142857142,72.87142857142858
Region_3,2021-12-19,2.5,86.88571428571429,5.242857142857143,-0.014285714285714266,98.22857142857143,74.52857142857144
Region_3,2021-12-26,2.1714285714285717,87.04285714285713,4.7,-0.3428571428571428,95.94285714285715,76.82857142857142
Region_3,2022-01-02,8.7,84.94285714285715,13.057142857142859,5.057142857142857,97.0,65.3
Region_3,2022-01-09,5.314285714285715,76.24285714285715,8.785714285714286,2.0571428571428574,91.34285714285714,58.6
Region_3,2022-01-16,-0.9285714285714286,86.97142857142856,2.6999999999999997,-4.442857142857143,98.54285714285713,67.77142857142857
Region_3,2022-01-23,1.657142857142857,79.52857142857144,5.214285714285714,-1.8571428571428572,95.0,62.74285714285714
Region_3,2022-01-30,1.5999999999999999,83.55714285714285,5.042857142857143,-1.6285714285714286,94.15714285714286,69.14285714285714
Region_3,2022-02-06,5.7,75.24285714285715,8.314285714285715,2.6571428571428575,88.97142857142856,61.42857142857143
Region_3,2022-02-13,4.428571428571429,67.31428571428572,10.357142857142858,-1.2142857142857142,89.38571428571429,41.800000000000004
Region_3,2022-02-20,7.971428571428571,69.91428571428573,11.228571428571428,4.928571428571429,87.3,52.442857142857136
Region_3,2022-02-27,6.185714285714285,66.62857142857142,10.571428571428571,2.028571428571429,90.04285714285713,44.18571428571429
Region_3,2022-03-06,3.5714285714285716,56.75714285714286,9.914285714285715,-2.4857142857142853,81.77142857142857,33.857142857142854
Region_3,2022-03-13,6.314285714285715,50.05714285714286,13.442857142857141,-0.15714285714285717,72.57142857142857,28.114285714285717
Region_3,2022-03-20,9.171428571428573,67.34285714285714,14.014285714285714,4.828571428571428,87.71428571428571,46.1
Region_3,2022-03-27,10.257142857142856,49.785714285714285,18.728571428571428,2.3428571428571425,78.94285714285715,24.7
Region_3,2022-04-03,6.942857142857143,74.14285714285714,10.971428571428572,3.2285714285714286,88.31428571428572,56.25714285714286
Region_3,2022-04-10,8.357142857142858,68.54285714285714,12.542857142857143,4.228571428571429,91.74285714285715,47.228571428571435
Region_3,2022-04-17,14.071428571428571,53.785714285714285,20.657142857142855,7.3999999999999995,77.71428571428571,32.42857142857143
Region_3,2022-04-24,11.428571428571429,61.08571428571429,17.37142857142857,4.714285714285714,84.61428571428571,42.228571428571435
Region_3,2022-05-01,11.985714285714286,68.7,17.728571428571428,6.314285714285715,93.05714285714285,42.58571428571429
Region_3,2022-05-08,13.214285714285714,77.31428571428572,18.400000000000002,8.72857142857143,95.11428571428571,53.05714285714286
Region_3,2022-05-15,18.7,65.81428571428572,25.25714285714286,11.785714285714286,92.48571428571428,39.642857142857146
Region_3,2022-05-22,21.042857142857144,61.614285714285714,27.414285714285715,14.742857142857144,90.64285714285714,36.971428571428575
Region_3,2022-05-29,16.257142857142856,62.4,20.8,11.5,86.8,40.81428571428571
Region_3,2022-06-05,17.87142857142857,68.28571428571429,23.414285714285715,12.1,90.55714285714285,43.68571428571429
Region_3,2022-06-12,18.385714285714283,64.18571428571428,24.114285714285717,11.985714285714286,89.72857142857143,36.41428571428572
Region_3,2022-06-19,23.885714285714283,51.285714285714285,30.985714285714288,15.542857142857143,82.98571428571428,27.900000000000002
Region_3,2022-06-26,21.085714285714285,73.48571428571428,27.87142857142857,15.299999999999999,94.05714285714285,47.32857142857143
Region_3,2022-07-03,19.914285714285715,69.95714285714286,25.8,14.014285714285714,94.32857142857142,43.957142857142856
